val-aux/num_turns/mean,_step,rollout_corr/log_ppl_abs_diff,timing_s/agent_loop/slowest/generate_sequences,critic/advantages/min,val-aux/beyondaime/reward/worst@8/std,actor/is_ratio_mean,val-aux/hmmt25/reward/best@2/std,timing_s/step,_runtime,critic/returns/min,rollout_corr/rollout_rs_seq_max_deviation,rollout_corr/rollout_rs_seq_fraction_low,val-aux/aime25/reward/best@2/mean,critic/advantages/max,perf/mfu/actor,rollout_corr/log_ppl_diff_max,training/rollout_probs_diff_mean,timing_per_token_ms/gen,val-aux/aime25/reward/worst@2/std,val-aux/beyondaime/reward/worst@8/mean,val-core/aime24/reward/mean@8,timing_s/agent_loop/slowest/response_length,response/aborted_ratio,critic/rewards/min,val-core/aime25/reward/mean@8,val-core/aime25/reward/best@8/mean,val-aux/aime25/reward/best@2/std,rollout_corr/rollout_rs_seq_min,val-aux/num_turns/max,val-core/avg/reward/best@8/std,rollout_corr/training_log_ppl,timing_s/agent_loop/tool_calls/mean,val-aux/brumo25/reward/worst@8/mean,val-aux/hmmt25/reward/best@2/mean,val-aux/brumo25/reward/worst@4/mean,_timestamp,critic/returns/max,val-aux/brumo25/reward/best@4/std,perf/time_per_step,rollout_corr/rollout_is_catastrophic_token_fraction,val-aux/hmmt25/reward/worst@2/std,rollout_corr/rollout_rs_std,rollout_corr/rollout_rs_seq_fraction_high,rollout_corr/rollout_rs_ratio_fraction_low,num_turns/min,response_length_non_aborted/mean,val-aux/hmmt25/reward/best@4/std,val-aux/aime24/reward/worst@2/mean,actor/entropy,timing_s/agent_loop/generate_sequences/mean,rollout_corr/training_ppl,timing_s/agent_loop/generate_sequences/max,val-aux/beyondaime/reward/std@8,val/generations,critic/returns/mean,val-aux/beyondaime/reward/worst@2/mean,val-aux/brumo25/reward/best@4/mean,critic/score/max,training/rollout_probs_diff_valid,val-aux/aime24/reward/best@2/mean,distill/teacher_kl,rollout_corr/rollout_rs_seq_std,val-aux/aime25/reward/best@4/std,rollout_corr/rollout_ppl,val-aux/aime24/reward/worst@2/std,val-aux/brumo25/reward/worst@4/std,perf/cpu_memory_used_gb,training/rollout_probs_diff_max,val-core/aime24/reward/best@8/std,val-aux/beyondaime/reward/best@4/std,val-aux/beyondaime/reward/best@4/mean,response_length_non_aborted/min,response_length/min,training/rollout_actor_probs_pearson_corr,timing_per_token_ms/adv,val-aux/beyondaime/reward/worst@2/std,critic/score/mean,val-aux/hmmt25/reward/worst@2/mean,rollout_corr/rollout_rs_seq_mean,val-aux/aime24/reward/std@8,val-aux/aime25/reward/best@4/mean,val-core/hmmt25/reward/mean@8,val-aux/aime24/reward/worst@8/std,val-aux/num_turns/min,val-aux/brumo25/reward/best@2/std,val-aux/beyondaime/reward/worst@4/std,val-core/aime24/reward/best@8/mean,critic/rewards/mean,timing_s/reward,val-aux/aime25/reward/worst@4/std,val-aux/brumo25/reward/best@2/mean,timing_s/start_profile,val-core/hmmt25/reward/best@8/std,rollout_corr/ppl_ratio,response_length/max,prompt_length/min,val-core/avg/reward/mean@8,rollout_corr/log_ppl_diff_min,rollout_corr/log_ppl_diff,prompt_length/clip_ratio,val-aux/brumo25/reward/worst@8/std,val-core/beyondaime/reward/best@8/mean,prompt_length/mean,val-aux/hmmt25/reward/worst@8/std,timing_s/agent_loop/slowest/prompt_length,timing_s/old_log_prob_pre,val-aux/aime25/reward/worst@4/mean,actor/pg_loss,val-aux/aime24/reward/best@4/std,timing_s/agent_loop/tool_calls/min,val-aux/aime25/reward/worst@8/mean,rollout_corr/rollout_rs_eff_sample_size,rollout_corr/rollout_rs_mean,timing_s/adv,actor/lr,val-aux/aime25/reward/std@8,perf/max_memory_allocated_gb,timing_per_token_ms/update_actor,response_length_non_aborted/max,timing_s/update_actor,timing_s/agent_loop/tool_calls/max,val-core/avg/reward/best@8/mean,val-aux/aime24/reward/best@4/mean,rollout_corr/rollout_rs_max,val-aux/hmmt25/reward/std@8,val-core/brumo25/reward/mean@8,timing_s/agent_loop/generate_sequences/min,rollout_corr/rollout_rs_seq_max,timing_s/save_checkpoint,timing_s/agent_loop/slowest/tool_calls,rollout_corr/chi2_token,val-aux/aime25/reward/worst@8/std,critic/score/min,rollout_corr/rollout_log_ppl,val-aux/aime25/reward/worst@2/mean,val-aux/aime24/reward/worst@4/std,timing_s/testing,actor/grad_norm,val-core/hmmt25/reward/best@8/mean,rollout_corr/rollout_is_veto_fraction,training/global_step,num_turns/max,rollout_corr/kl,val-core/beyondaime/reward/mean@8,rollout_corr/rollout_rs_seq_masked_fraction,critic/advantages/mean,val-aux/hmmt25/reward/worst@4/mean,timing_s/stop_profile,response_length/clip_ratio,val-aux/hmmt25/reward/worst@8/mean,val-aux/hmmt25/reward/best@4/mean,val-aux/beyondaime/reward/best@2/mean,perf/max_memory_reserved_gb,val-aux/hmmt25/reward/worst@4/std,val-aux/brumo25/reward/std@8,val-aux/aime24/reward/best@2/std,val-core/beyondaime/reward/best@8/std,rollout_corr/chi2_seq,response_length_non_aborted/clip_ratio,val-aux/beyondaime/reward/best@2/std,val-core/brumo25/reward/best@8/std,rollout_corr/rollout_rs_ratio_fraction_high,val-aux/brumo25/reward/worst@2/mean,rollout_corr/rollout_rs_masked_fraction,perf/total_num_tokens,val-aux/aime24/reward/worst@8/mean,critic/rewards/max,response_length/mean,training/rollout_probs_diff_std,val-aux/aime24/reward/worst@4/mean,val-core/aime25/reward/best@8/std,num_turns/mean,timing_s/gen,adv/mean,prompt_length/max,rollout_corr/rollout_rs_min,val-aux/brumo25/reward/worst@2/std,val-core/brumo25/reward/best@8/mean,rollout_corr/k3_kl,val-aux/beyondaime/reward/worst@4/mean,perf/throughput,training/epoch
2.0,10,0.00190062404544733,0.0,-32.112579345703125,0.0028702920604394056,1.0,0.016565526453049012,867.5375581590051,4633.141813532,-32.112579345703125,0.09138071537017822,0.0,0.11733333333333332,3.7017104625701904,0.12430094717196612,0.06486177444458008,0.0026166278403252363,0.06418335303534836,0.06574148005120736,0.00032,0.0875,1450.0,0.0,-6779.8251953125,0.07083333333333333,0.2222,0.12014730674218654,0.937882125377655,2.0,0.04845424529581631,1.0830413831863552,0.0,0.027666666666666666,0.014833333333333334,0.059699999999999996,1769947421.4868424,3.7017104625701904,0.10718238042051681,867.5375581590051,0.0,0.007264831572567788,0.03331960737705231,0.0,5.091420462122187e-06,2.0,1822.15234375,0.015289756919803095,0.03963333333333333,0.880164623260498,0.0,64.50318163819611,0.0,0.04208257112252296,"{'path': 'media/table/val/generations_9_743a3bac62484f6984c5.table.json', 'sha256': '743a3bac62484f6984c5d56349175a36caf7d522c07dae7965fb2a8c3467d654', 'size': 195497, 'artifact_path': 'wandb-client-artifact://ewdrmxkule4ob0eaoroas2ie2pnigq0a0y0ginmcts1oovyk8cmwd7roleb4y8py0lixssuo4qfyzsmriocwrguhmh5jpmokvxi7c609etw2ul3lnu7r8bn78reel3e5/val/generations.table.json', '_latest_artifact_path': 'wandb-client-artifact://a8z0th2gai86i3u48oikc483bhe8ahjj1hq0o36472oum780mccpb0kwgi59f28wa5ya28n7w52nz1ka9yo7p7tkchcfvns1pd4ibm15emix0hazcqn2wrf0frnpcthf:latest/val/generations.table.json', 'log_mode': 'IMMUTABLE', 'ncols': 31, '_type': 'table-file', 'nrows': 2}",1.2184983688712236e-08,0.01278,0.26936666666666664,-31.370473861694336,1.0,0.13649999999999998,0.30608561635017395,0.005272979382425547,0.11280282604920264,64.29302928689867,0.07829492815252796,0.07615426689539347,385.04144287109375,0.7700255513191223,0.043405251271681426,0.03791300372089443,0.06867999999999999,2.0,2.0,0.9997127652168274,0.0005108407800278874,0.027681123879256378,-557.734619140625,0.0016666666666666668,1.0000126361846924,0.10485202486806915,0.1706,0.008333333333333333,0.009291141030833254,2.0,0.13282647280127866,0.01263471380193576,0.20849999999999996,-557.734619140625,22.37806032699882,0.024851204692474583,0.21760000000000002,3.484799526631832e-05,0.01021844737064622,1.0007738075219095,8192.0,37.0,0.07125,-0.07111454010009766,0.0007601053393955226,0.0,0.04979504976569627,0.08456,96.037109375,0.0,78.0,30.967232440016232,0.006333333333333333,0.0001492388219652696,0.0769053043428899,0.0,0.0006333333333333333,0.9988909161099615,0.9999997615814209,2.006813483982114,1e-06,0.10864802279592446,186.33773803710938,0.02803181549907757,8192.0,110.12164166098228,0.0,0.172372,0.17989999999999998,2.9148552417755127,0.014433756729740644,0.15833333333333333,0.0,1.0913807153701782,12.257583255006466,0.0,0.001128495205193758,0.004550824101193101,-6779.8251953125,1.0822812695987523,0.026033333333333335,0.0367501063062309,449.89471168100135,1.665801763534546,0.029833333333333333,0.0,10.0,2.0,0.0005830361759961988,0.03125,0.01171875,1.2184983688712236e-08,0.0001,5.1840004744008183e-05,0.07763671875,0.0,0.023299999999999998,0.04997,192.69921875,0.0018230011885167093,0.14395282412115787,0.10131756554866932,0.026427140461546247,3.377041037660092,0.07763671875,0.04375817335992366,0.08000183916532648,2.4117255179589847e-06,0.1009,7.503145752707496e-06,3928452.0,0.0005666666666666667,-31.370473861694336,1822.15234375,0.008318561129271984,0.0088,0.08221854820988114,2.0,239.5173829900159,1.2037782326501656e-08,317.0,0.19152872264385223,0.11093795352044772,0.3167666666666667,0.000572671862983043,0.0033499999999999997,1132.0697193607784,0.0
,11,0.0016501997065461183,0.0,-34.042640686035156,,1.0,,422.3383184389968,5065.819414442,-34.042640686035156,0.10983109474182129,0.0,,3.815309762954712,0.13633815909680194,0.09302330017089844,0.002593304729089141,0.061586729158344046,,,,165.0,0.0,-4439.45654296875,,,,0.9132667779922485,,,0.9579413633327931,0.0,,,,1769947843.999037,3.815309762954712,,422.3383184389968,0.0,,0.033522918820381165,0.0,5.321885964804096e-06,2.0,2018.49267578125,,,0.9528679251670837,0.0,21.96507740393281,0.0,,,-1.6684163384184103e-08,,,-35.233367919921875,1.0,,0.28944316506385803,0.005140847992151976,,21.79471733700484,,,378.87432861328125,0.8522131443023682,,,,2.0,2.0,0.9997285604476929,0.0004943796922860427,,-584.2388305664062,,0.9997607469558716,,,,,,,,,-584.2388305664062,23.663226731005125,,,3.5519973607733846e-05,,1.0009850705973804,8192.0,35.0,,-0.10394906997680664,0.0009707530693958688,0.0,,,94.259765625,,80.0,29.946786704007536,,0.00013575658930520262,,0.0,,0.9988775944465097,0.9999756813049316,2.139139895007247,1e-06,,186.33773803710938,0.025785045805132526,8192.0,111.56975304000662,0.0,,,5.6774702072143555,,,0.0,1.1098310947418213,,0.0,0.0010994398035109043,,-4439.45654296875,0.9569706146139652,,,,1.6546350717544556,,0.0,11.0,2.0,0.0006081566829152507,,0.0107421875,-1.6684163384184103e-08,,5.049598985351622e-05,0.0810546875,,,,192.69921875,,,,,3.6991449925117195,0.0810546875,,,1.6933272490859963e-06,,7.0152132138900924e-06,4326917.0,,-35.233367919921875,2018.49267578125,0.008193745277822018,,,2.0,254.59171682599117,-1.6300280236691833e-08,498.0,0.0001319740549661219,,,0.0005781285277635106,,2561.2860656314015,0.0
,12,0.0015505084720643936,0.0,-32.166656494140625,,1.0,,432.529611415026,5508.28189129,-32.166656494140625,0.1902066469192505,0.0,,3.9142262935638428,0.13520083176746936,0.04456043243408203,0.0025576716288924217,0.0628395448410899,,,,652.0,0.0,-5280.76171875,,,,0.9581891298294067,,,0.908113190671429,0.0,,,,1769948276.6766036,3.9142262935638428,,432.529611415026,0.0,,0.0328512042760849,0.0,4.783955318998778e-06,2.0,2041.32861328125,,,0.8364894390106201,0.0,16.90671853441745,0.0,,,9.080933338623254e-09,,,-22.59878158569336,1.0,,0.27858251333236694,0.005723654758185148,,16.875844188965857,,,391.74853515625,0.9622091054916382,,,,2.0,2.0,0.999704897403717,0.000364687006020714,,-568.678466796875,,1.000163197517395,,,,,,,,,-568.678466796875,23.69056368098245,,,5.276899901218712e-05,,1.0005863825790584,8192.0,40.0,,-0.17202091217041016,0.0005721196740751111,0.0,,,97.150390625,,114.0,30.087339879013598,,0.00011398892024061524,,0.0,,0.9989218427700471,0.9999914765357971,1.5971850350033492,1e-06,,187.6771559715271,0.026050534611452705,8192.0,114.09105163699132,0.0,,,3.723045587539673,,,0.0,1.1902066469192505,,0.0,0.0010967622511088848,,-5280.76171875,0.9075410685036331,,,,1.5822412967681885,,0.0,12.0,2.0,0.0005569885568377231,,0.009765625,9.080933338623254e-09,,5.2512012189254165e-05,0.08740234375,,,,193.908203125,,,,,4.600652900524437,0.08740234375,,,1.913582082124776e-06,,6.69753762849723e-06,4379605.0,,-22.59878158569336,2041.32861328125,0.008237156085669994,,,2.0,262.7095775839989,8.175759624862167e-09,306.0,3.872937668347731e-06,,,0.0005512570835435326,,2531.390270409503,0.0
,13,0.0011972965489803755,0.0,-35.703250885009766,,1.0,,442.29630950899445,5952.523655783,-35.703250885009766,0.14873415231704712,0.0,,4.04876184463501,0.13874268709645077,0.02202892303466797,0.005181959364563227,0.06238893941942747,,,,1236.0,0.0,-3834.385986328125,,,,0.8512658476829529,,,0.8491283159237355,0.0,,,,1769948719.1381977,4.04876184463501,,442.29630950899445,0.0,,0.05225864052772522,0.0,0.002484492724761367,2.0,2109.962890625,,,0.8636837601661682,0.0,12.071556745097041,0.0,,,2.2500239893474827e-08,,,625.8438720703125,1.0,,0.2742120921611786,0.00744272256270051,,12.058136879466474,,,386.85943603515625,0.9999562501907349,,,,2.0,2.0,0.9954203367233276,0.0004394552513927561,,-578.577392578125,,0.9994677305221558,,,,,,,,,-578.577392578125,24.41227243898902,,,4.23039891757071e-05,,1.0006840443238616,8192.0,37.0,,-0.04431962966918945,0.0006817132655214664,0.0,,,96.296875,,64.0,30.99108968299697,,0.00014490126858701657,,0.0,,0.997263075052041,0.9981572031974792,1.9856433969980571,1e-06,,187.6771559715271,0.025431024587350654,8192.0,114.90805011597695,0.0,,,312.5167236328125,,,0.0,1.046563744544983,,0.0,0.001065990887582302,,-3834.385986328125,0.8484465973451734,,,,1.579917073249817,,0.0,13.0,2.0,0.000576367510319642,,0.0185546875,2.2500239893474827e-08,,5.83360088057816e-05,0.087890625,,,,193.908203125,,,,,1.9745414583012462,0.087890625,,,0.00033138913568109274,,0.0028158819768577814,4518420.0,,625.8438720703125,2109.962890625,0.0341445617377758,,,2.0,269.59533457498765,2.3116394132216556e-08,380.0,2.06115369216775e-09,,,0.0005536556629976985,,2553.9552913159196,0.0
,14,0.0013500115805982205,0.0,-37.84016418457031,,1.0,,444.1028031129972,6379.983879532,-37.84016418457031,0.19800060987472534,0.0,,4.860732078552246,0.13564167260697121,0.08331632614135742,0.00506232213228941,0.0619253321700762,,,,708.0,0.0,-3819.722412109375,,,,0.8019993901252747,,,0.8061896194703877,0.0,,,,1769949163.380897,4.860732078552246,,444.1028031129972,0.0,,0.05122184380888939,0.0,0.002477101981639862,2.0,2107.5849609375,,,0.7625605463981628,0.0,14.637041761539876,0.0,,,-9.982777271488885e-09,,,-15.960205078125,1.0,,0.26403293013572693,0.008790292777121067,,14.308950834907591,,,397.16302490234375,0.9999996423721313,,,,2.0,2.0,0.9952654242515564,0.000357592247117037,,-556.4718017578125,,0.9995501041412354,,,,,,,,,-556.4718017578125,24.393843080993975,,,4.620800609700382e-05,,1.0007448876276612,8192.0,38.0,,-0.05792808532714844,0.0007379040042678753,0.0,,,100.388671875,,64.0,32.33150118601043,,0.00014178807156106643,,0.0,,0.9973701441028819,0.9984697699546814,1.617007110005943,1e-06,,188.47815227508545,0.026118877385098452,8192.0,118.10773521399824,0.0,,,875.3926391601562,,,0.0,1.100338339805603,,0.0,0.0010513784363865852,,-3819.722412109375,0.8054517172276974,,,,1.529651403427124,,0.0,14.0,2.0,0.0005327434179562829,,0.0234375,-9.982777271488885e-09,,5.6384975323453546e-05,0.09814453125,,,,194.923828125,,,,,2.2276278217323124,0.09814453125,,,0.00031369211501441896,,0.0027907942421734333,4521930.0,,-15.960205078125,2107.5849609375,0.033466123044490814,,,2.0,267.2904167069937,-8.848370924852134e-09,1679.0,2.06115369216775e-09,,,0.0005278490237969891,,2545.5423655868276,0.0
,15,0.001562820436902257,0.0,-34.38274383544922,,1.0,,427.28958018898265,6789.125411792,-34.38274383544922,0.2662021517753601,0.0,,5.863802433013916,0.13213790059302685,0.09639549255371094,0.006136178970336914,0.06330337167667925,,,,762.0,0.0,-5404.42236328125,,,,0.7337978482246399,,,0.8401394251268357,0.0,,,,1769949590.8409097,5.863802433013916,,427.28958018898265,0.0,,0.052108440548181534,0.0,0.0033236234448850155,2.0,1986.9892578125,,,0.7797150611877441,0.0,21.92342676129192,0.0,,,1.5614654458318e-08,,,1330.7064208984375,1.0,,0.2656865119934082,0.012534529902040958,,22.010864226147532,,,400.979248046875,0.9999932646751404,,,,2.0,2.0,0.9920040369033813,0.00047103832919865126,,-527.916259765625,,0.9993855953216553,,,,,,,,,-527.916259765625,23.314189644006547,,,3.8879981730133295e-05,,1.0007114517502487,8192.0,37.0,,-0.10886049270629883,0.0006998282947279222,0.0,,,98.498046875,,122.0,30.077775315992767,,0.0001553005346295322,,0.0,,0.9972752866393938,0.9980498552322388,2.011841444997117,1e-06,,189.5357666015625,0.02666182589922115,8192.0,113.87473803799367,0.0,,,3882.25927734375,,,0.0,1.2511093616485596,,0.0,0.0010239630937576294,,-5404.42236328125,0.8394395967479795,,,,1.5141006708145142,,0.0,15.0,2.0,0.0005808608784008129,,0.0205078125,1.5614654458318e-08,,4.8385001718997955e-05,0.087890625,,,,195.822265625,,,,,1.6532671530731022,0.087890625,,,0.0002206738427048549,,0.0035442973021417856,4271078.0,,1330.7064208984375,1986.9892578125,0.043850161135196686,,,2.0,257.60382874598145,1.5172499701066045e-08,1317.0,2.06115369216775e-09,,,0.0005451689994515618,,2498.9364344614823,0.0
,16,0.00138218565052739,0.0,-35.91998291015625,,1.0,,408.9872832490073,7219.468363612,-35.91998291015625,0.09205257892608643,0.0,,7.984857559204102,0.13562918728727855,0.09682178497314453,0.00274203740991652,0.05973370381967599,,,,339.0,0.0,-3998.433349609375,,,,0.9079474210739136,,,0.7973365138750523,0.0,,,,1769949999.9825847,7.984857559204102,,408.9872832490073,0.0,,0.033298131078481674,0.0,4.413889655552339e-06,2.0,1991.228515625,,,0.7520908713340759,0.0,17.127800038084388,0.0,,,1.2385110714774328e-09,,,-37.192626953125,1.0,,0.27549225091934204,0.003889219369739294,,16.986524608917534,,,384.38214111328125,0.5317610502243042,,,,2.0,2.0,0.9996645450592041,0.000509030982705415,,-548.568115234375,,0.999986469745636,,,,,,,,,-548.568115234375,23.21393260601326,,,3.574500442482531e-05,,1.0007346933707595,8192.0,35.0,,-0.07137870788574219,0.0007269474274380627,0.0,,,97.0078125,,71.0,29.44924563000677,,0.00012519128716093064,,0.0,,0.9988923434521209,1.0000032186508179,2.17697687598411,1e-06,,189.5357666015625,0.025750787694881525,8192.0,110.12859974100138,0.0,,,5.744908332824707,,,0.0,1.0758919715881348,,0.0,0.0011795954778790474,,-3998.433349609375,0.7966095674782991,,,,1.5104095935821533,,0.0,16.0,2.0,0.0005545247088321048,,0.009765625,1.2385110714774328e-09,,5.049598985351622e-05,0.07568359375,,,,195.822265625,,,,,322.0760929826647,0.07568359375,,,2.2069448277761694e-06,,6.620834028581157e-06,4276708.0,,-37.192626953125,1991.228515625,0.008567593060433865,,,2.0,243.59619458997622,2.394704157193672e-10,590.0,0.08272331953048706,,,0.0005706304898467351,,2614.205976054868,0.0
,17,0.001107742642489029,0.0,-38.17884826660156,,1.0,,430.1781694550009,7681.02785247,-38.17884826660156,0.19560343027114868,0.0,,6.215122699737549,0.1417525434578791,0.012483477592468262,0.0059475586749613285,0.0573866754410841,,,,8192.0,0.0,-3872.885009765625,,,,0.8043965697288513,,,0.4655077806673944,0.0,,,,1769950430.325485,6.215122699737549,,430.1781694550009,0.0,,0.04924444109201431,0.0,0.002662103623151779,2.0,2177.55419921875,,,0.4448232352733612,0.0,3.2130305180326104,0.0,,,8.70185878909524e-09,,,2058.36572265625,1.0,,0.23320390284061432,0.009187379851937294,,3.2516097631305456,,,388.93505859375,0.9999492764472961,,,,4.0,4.0,0.9910495281219482,0.0003409156377391872,,-507.8141174316406,,0.9992170333862305,,,,,,,,,-507.8141174316406,24.821357973007252,,,6.150497938506305e-05,,1.000649233814329,8192.0,35.0,,-0.07591629028320312,0.0006466325382916693,0.0,,,97.650390625,,100.0,32.967619355011266,,0.00012673571302812547,,0.0,,0.997567979960659,0.9974105358123779,1.5885369830066338,1e-06,,189.5357666015625,0.02457665621974154,8192.0,114.51785427797586,0.0,,,381.05059814453125,,,0.0,1.0800821781158447,,0.0,0.001038181595504284,,-3872.885009765625,0.46486114675644785,,,,1.1926933526992798,,0.0,17.0,2.0,0.0005607754022491918,,0.02197265625,8.70185878909524e-09,,4.9663998652249575e-05,0.08056640625,,,,195.822265625,,,,,4.53878883831203,0.08056640625,,,0.00019284106383565813,,0.002854944672435522,4659619.0,,2058.36572265625,2177.55419921875,0.03932604193687439,,,2.0,255.9233967839973,8.784211580348256e-09,366.0,2.06115369216775e-09,,,0.0005384555198588714,,2707.958777814865,0.0
,18,0.0009287400837365567,0.0,-43.48638916015625,,1.0,,461.36227709800005,8133.023974225,-43.48638916015625,1.3488225936889648,0.0,,7.29702615737915,0.1462145374091444,0.012166261672973633,0.0171374399214983,0.054943075381051296,,,,8175.0,0.0,-8826.8388671875,,,,0.6116312742233276,,,0.4059112388640642,0.0,,,,1769950891.883566,7.29702615737915,,461.36227709800005,0.0,,0.08547955751419067,0.0009765625,0.011132265441119671,2.0,2424.89990234375,,,0.416296124458313,0.0,1.6412248788401484,0.0,,,-1.9284087660054183e-09,,,3709.421142578125,1.0,,0.21200144290924072,0.046399250626564026,,1.6400144277140498,,,393.45855712890625,0.9999998807907104,,,,16.0,16.0,0.9606401324272156,0.00031190451485268783,,-514.0822143554688,,0.9975155591964722,,,,,,,,,-514.0822143554688,27.289905576006277,,,3.3311982406303287e-05,,1.0006227544508874,8192.0,38.0,,-0.005938708782196045,0.0006218911164523888,0.0,,,96.388671875,,78.0,35.0759468920005,,7.556335065217468e-05,,0.0,,0.9925622388915156,0.9924956560134888,1.6105498409888241,1e-06,,189.5357666015625,0.02404546084523894,8192.0,124.16111757501494,0.0,,,10331.259765625,,,0.0,2.348822593688965,,0.0,0.0009906189516186714,,-8826.8388671875,0.40528934728354216,,,,1.1183867454528809,,0.0,18.0,2.0,0.0004982029280427014,,0.0859375,-1.9284087660054183e-09,,5.5679993238300085e-05,0.09521484375,,,,195.822265625,,,,,2.392359502147883,0.09521484375,,,0.0010225132573395967,,0.012154778465628624,5163599.0,,3709.421142578125,2424.89990234375,0.07894887030124664,,,2.0,272.85802624200005,-1.5924923602028684e-09,433.0,2.06115369216775e-09,,,0.0004959330452720678,,2798.017553840437,0.0
,19,0.0009374471337650903,0.0,-42.91777420043945,,1.0,,451.79803400300443,9243.916903108,-42.91777420043945,0.32267630100250244,0.0,,6.603125095367432,0.14652534018076907,0.0077397823333740234,0.021008342504501343,0.053425504651931965,,,,670.0,0.0,-2825.861083984375,,,,0.6773236989974976,,,0.3828412592411041,0.0,,,,1769951343.879902,6.603125095367432,,451.79803400300443,0.0,,0.09395957738161087,0.0,0.01330480258911848,2.0,2416.30322265625,,,0.4426283836364746,0.0,1.6075909491628408,0.0,,,2.081382355356709e-08,,,1493.330810546875,1.0,,0.2158367782831192,0.02181081660091877,,1.606462860479951,,,397.88037109375,1.0,,,,186.0,186.0,0.9551390409469604,0.000315433163325557,,-521.5270385742188,,0.9956135749816895,,,,,,,,,-521.5270385742188,27.06333549102419,,,4.492801963351667e-05,,1.00062944740057,8192.0,39.0,,-0.0036340951919555664,0.00062863867174201,0.0,,,95.23046875,,175.0,35.15137037000386,,0.00010158678980864977,,0.0,,0.9909622008634497,0.9868379831314087,1.6224686429777648,1e-06,,189.5357666015625,0.02395357312911967,8192.0,123.20810177197563,0.0,,,1360.443115234375,,,0.0,1.1995527744293213,,0.0,0.0009903600439429283,,-2825.861083984375,0.38221262057777494,,,,1.1539219617843628,,0.0,19.0,2.0,0.0005289190108328512,,0.10009765625,2.081382355356709e-08,,5.721600609831512e-05,0.0927734375,,,,195.822265625,,,,,7.808362698648125,0.0927734375,,,0.001235099509358406,,0.014539902098476887,5143621.0,,1493.330810546875,2416.30322265625,0.08507904410362244,,,2.0,264.38086463999934,2.002532717426675e-08,321.0,2.06115369216775e-09,,,0.0005108212667437328,,2846.1948774027837,0.0
